index,gesamt,a00..04,a05..09,a10..14,a15..19,a20..24,a25..29,a30..34,a35..39,a40..44,a45..49,a50..54,a55..59,a60..64,a65..69,a70..74,a75..79,a80+,unbekannt
LK Wesel,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
SK Wuppertal,8,0,0,0,0,1,2,1,0,2,0,1,1,0,0,0,0,0,0
StädteRegion Aachen,15,0,0,0,0,0,2,4,4,2,0,1,0,1,0,0,1,0,0
SK Bonn,12,0,0,0,0,0,2,0,3,4,1,1,1,0,0,0,0,0,0
LK Düren,6,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0
LK Euskirchen,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
LK Heinsberg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SK Köln,334,0,0,0,0,10,29,65,67,50,43,32,20,13,2,1,1,1,0
SK Leverkusen,5,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
LK Oberbergischer Kreis,5,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
LK Rhein-Erft-Kreis,19,1,0,0,0,0,3,1,2,3,5,0,3,1,0,0,0,0,0
LK Rheinisch-Bergischer Kreis,5,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0
LK Rhein-Sieg-Kreis,9,0,0,0,1,0,1,2,1,2,0,1,1,0,0,0,0,0,0
LK Borken,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SK Bottrop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Coesfeld,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
SK Gelsenkirchen,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SK Münster,10,0,0,0,0,1,1,4,1,2,0,0,0,1,0,0,0,0,0
LK Recklinghausen,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
LK Steinfurt,4,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
LK Warendorf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Ahrweiler,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
LK Altenkirchen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Bad Kreuznach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Birkenfeld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Cochem-Zell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Koblenz,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LK Mayen-Koblenz,4,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
LK Neuwied,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LK Rhein-Hunsrück-Kreis,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LK Rhein-Lahn-Kreis,4,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
LK Westerwaldkreis,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LK Alzey-Worms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Bad Dürkheim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Donnersbergkreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Frankenthal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Germersheim,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
SK Kaiserslautern,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LK Kaiserslautern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Kusel,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SK Landau i.d.Pfalz,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SK Ludwigshafen,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Mainz,7,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0
LK Mainz-Bingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Neustadt a.d.Weinstraße,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Pirmasens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Rhein-Pfalz-Kreis,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
SK Speyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Südliche Weinstraße,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Südwestpfalz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Worms,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SK Zweibrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Bernkastel-Wittlich,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
LK Bitburg-Prüm,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SK Trier,6,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0
LK Trier-Saarburg,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
LK Vulkaneifel,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LK Merzig-Wadern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Neunkirchen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Saarlouis,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
LK Saarpfalz-Kreis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LK Sankt Wendel,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LK Stadtverband Saarbrücken,7,0,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0
SK Chemnitz,6,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0
LK Erzgebirgskreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Mittelsachsen,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LK Vogtlandkreis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LK Zwickau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Bautzen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Dresden,27,0,0,0,0,2,5,9,7,1,1,1,0,1,0,0,0,0,0
LK Görlitz,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LK Meißen,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LK Sächsische Schweiz-Osterzgebirge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Leipzig,19,0,0,0,1,1,4,4,5,2,1,1,0,0,0,0,0,0,0
LK Leipzig,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LK Nordsachsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Altmarkkreis Salzwedel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Anhalt-Bitterfeld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Börde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Burgenlandkreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Dessau-Roßlau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Halle,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
LK Harz,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LK Jerichower Land,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SK Magdeburg,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
LK Mansfeld-Südharz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Saalekreis,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
LK Salzlandkreis,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LK Stendal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Wittenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Dithmarschen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Flensburg,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LK Herzogtum Lauenburg,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SK Kiel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Lübeck,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SK Neumünster,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
LK Nordfriesland,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LK Ostholstein,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LK Pinneberg,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
LK Plön,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LK Rendsburg-Eckernförde,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LK Schleswig-Flensburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Segeberg,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Steinburg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LK Stormarn,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
LK Altenburger Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Eichsfeld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Erfurt,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SK Gera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Gotha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Greiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Hildburghausen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Ilm-Kreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Jena,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
LK Kyffhäuserkreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Nordhausen,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LK Saale-Holzland-Kreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Saale-Orla-Kreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Saalfeld-Rudolstadt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Schmalkalden-Meiningen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Sömmerda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Sonneberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Suhl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Unstrut-Hainich-Kreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Wartburgkreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK Weimar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK Weimarer Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unbekannt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
